formula,elements,num_atoms,a,b,c,alpha,beta,gamma,angle_deviation,angle_std,space_group_number,space_group_symbol,crystal_system,symprec_used,min_bond_length,max_bond_length,bond_length_range,min_coordination,max_coordination,fraction_sp,fraction_other,row_index,split,source_file,material_id,relative_energy,volume_ratio,lattice_asymmetry,bond_complexity,hybridization_diversity
C,C,18,2.47017,6.319069999999999,8.65587,106.52214,111.62261,103.91881,52.06356,3.1996641446981022,1,P1,triclinic,0.01,1.3215975549530452,1.6105873972440512,0.288989842291006,3.0,4.0,0.0,0.0,8082,validation,huggingface,C-91018-7744-39,0.4683486666666567,6.167221788040004,4.062311500827878,0.0336017790455654,0.5297061988576545
C,C,10,2.45381,4.88452,6.25686,105.72382,100.6514,121.61607,57.99128999999999,8.93066155897012,1,P1,triclinic,0.01,1.4543736177540734,1.620905850583347,0.1665322328292735,4.0,4.0,0.0,0.0,8083,validation,huggingface,C-28246-1719-32,0.4573453333333361,5.637275466081615,2.5404411914532914,0.028573059262814,-1.0000000826903709e-10
C,C,6,3.05958,2.4294199999999995,6.24368,90.42594,100.76132,112.58075,33.76800999999999,9.051424758354653,12,C2/m,monoclinic,0.01,1.400796046890621,1.4028927023649786,0.0020966554743573,3.0,3.0,0.0,0.0,8084,validation,huggingface,C-193907-1650-25,0.1236506666666628,6.989573037319814,1.2466613064538277,0.0006310054128542,-1.0000000826903709e-10
C,C,8,2.48448,4.677090000000001,4.08621,96.67049000000002,90.0019,105.36530999999998,22.0377,6.290242481181987,1,P1,triclinic,0.01,1.480878690346519,1.5984002619472186,0.1175215716006996,4.0,4.0,0.0,0.0,8085,validation,huggingface,C-56508-2-29,0.1910015833333318,5.68145411048507,1.527216962905719,0.0221643859452876,-1.0000000826903709e-10
C,C,8,2.4736900000000004,4.28078,4.11798,89.99400000000001,90.00841999999999,89.99929,0.0151299999999707,0.0185242748505717,194,P6_3/mmc,hexagonal,0.01,1.5184880078521783,1.5393480456117234,0.0208600377595449,4.0,4.0,0.0,0.0,8086,validation,huggingface,C-142783-5832-26,0.0367878333333351,5.450827286130909,1.395235457959566,0.0057168148347987,-1.0000000826903709e-10
C,C,12,2.47501,4.19588,7.23883,90.03608,109.98488000000002,89.99494,20.026020000000017,9.413666278007154,28,Pma2,orthorhombic,0.01,1.472058032028724,1.6223932287898215,0.1503351967610977,4.0,4.0,0.0,0.0,8087,validation,huggingface,C-90798-810-12,0.2876228333333301,5.887278376183386,2.620066181550781,0.0300831731825007,-1.0000000826903709e-10
C,C,8,2.46789,3.2114600000000006,8.17619,115.38323,107.63714,67.32366,65.69670999999998,21.06840933874273,8,Cm,monoclinic,0.01,1.346536995463631,1.5824705036978353,0.2359335082342042,3.0,4.0,0.0,0.0,8088,validation,huggingface,C-134162-3158-24,0.2916878333333272,6.65960472301956,2.6143264083893527,0.0493141212079873,0.6931471803599453
C,C,6,2.88538,3.63697,4.81604,67.84822,89.99785,70.504,41.64993,9.875162245462096,2,P-1,triclinic,0.01,1.379948555580442,1.4450445714377445,0.0650960158573024,3.0,3.0,0.0,0.0,8089,validation,huggingface,C-184084-4554-21,0.4322821666666527,7.277500261115354,0.9296002606242502,0.0156962946538833,-1.0000000826903709e-10
C,C,6,2.4301599999999994,2.42967,8.52223,80.39575000000002,88.93386000000001,59.98621,40.68417999999997,12.144569366621816,1,P1,triclinic,0.01,1.4021039962260249,1.403601789936893,0.0014977937108684,3.0,3.0,0.0,0.0,8090,validation,huggingface,C-184033-8328-12,0.0986220000000059,7.139498642540712,2.5070612634559044,0.0003003315980996,-1.0000000826903709e-10
C,C,12,3.9727800000000006,4.2553,4.9673,111.42986000000002,117.87448,85.40195000000001,53.90239,14.037451614692106,1,P1,triclinic,0.01,1.4236191437552688,1.612668601047032,0.1890494572917631,4.0,4.0,0.0,0.0,8091,validation,huggingface,C-9634-3764-18,0.4656678333333275,5.723194579409713,0.3214474498965456,0.0340617389176193,-1.0000000826903709e-10
C,C,6,2.6101,3.67756,4.64542,113.26337,74.69299,89.88451,38.68587,15.864101992144262,12,C2/m,monoclinic,0.01,1.3774755406613175,1.5709428238524303,0.1934672831911126,3.0,4.0,0.0,0.0,8092,validation,huggingface,C-193922-5339-22,0.4652565000000095,6.537789214284192,1.1887590513773414,0.0471496809366123,0.6365141680948128
C,C,8,2.43315,3.07218,7.77017,90.80750999999998,90.66444,91.77228,3.2442299999999733,0.4919981530453155,11,P2_1/m,monoclinic,0.01,1.3972381738785256,1.404696788051112,0.0074586141725863,3.0,3.0,0.0,0.0,8093,validation,huggingface,C-9634-3764-28,0.0957403333333388,7.255605570876195,2.456096007233422,0.0019799857931149,-1.0000000826903709e-10
C,C,6,2.42776,4.23136,4.23134,84.20242,90.0725,89.97376,5.896320000000003,2.744205090116666,63,Cmcm,orthorhombic,0.01,1.3825434387009288,1.4956725529052188,0.11312911420429,3.0,4.0,0.0,0.0,8094,validation,huggingface,C-126179-5885-29,0.2785269999999968,7.207503313528101,1.4858058457178638,0.0358006026876625,0.6365141680948128
C,C,10,2.48317,4.267270000000001,6.09616,103.7283,114.05633000000002,90.0022,37.78683000000002,9.852665713443583,2,P-1,triclinic,0.01,1.507973618595847,1.5450600752278667,0.0370864566320197,4.0,4.0,0.0,0.0,8095,validation,huggingface,C-189742-1338-6,0.150322333333321,5.695934994962846,2.173467785129492,0.008445757498821,-1.0000000826903709e-10
C,C,16,4.69409,4.972170000000001,5.85018,64.74226000000002,52.27067999999999,89.82869,63.15837,15.618626319598873,10,P2/m,monoclinic,0.01,1.4684666278819734,1.6391182756357932,0.1706516477538198,4.0,4.0,0.0,0.0,8096,validation,huggingface,C-177238-3489-13,0.1951122083333416,5.692980028322825,0.3055267368116081,0.0318642961299414,-1.0000000826903709e-10
C,C,10,2.42432,6.063969999999999,6.10384,108.73845,101.45126,113.66787,53.85758000000001,5.018276369925785,1,P1,triclinic,0.01,1.3931241386248674,1.5269590488356086,0.1338349102107412,3.0,4.0,0.0,0.0,8097,validation,huggingface,C-41270-7708-30,0.3881633333333241,7.206749438404382,3.0190610150475186,0.0348402659708953,0.5004024233381879
C,C,12,2.51017,4.86099,6.23567,90.23927,73.09007,72.29582,34.85338,8.277770040596684,1,P1,triclinic,0.01,1.3032657559251863,1.6232600165131277,0.3199942605879413,3.0,4.0,0.0,0.0,8098,validation,huggingface,C-9601-1359-29,0.3672753333333389,5.749210812627151,2.420680671030249,0.0408769135950245,0.4505612086663046
C,C,10,2.4502199999999994,4.387100000000001,5.684,97.56245,90.02148,106.25732999999998,23.841259999999977,6.633835759680981,2,P-1,triclinic,0.01,1.4570886043011877,1.5595838630420604,0.1024952587408727,3.0,4.0,0.0,0.0,8099,validation,huggingface,C-72750-6436-26,0.4127163333333215,5.81015709370538,2.11028397450025,0.0166120452140035,0.5004024233381879
C,C,6,2.47809,2.47851,6.31311,89.97839,78.67864000000002,59.97393,41.36903999999998,12.37299095313929,12,C2/m,monoclinic,0.01,1.518148969177021,1.5433885141633172,0.0252395449862963,4.0,4.0,0.0,0.0,8100,validation,huggingface,C-40116-9251-9,0.0267394999999908,5.449766248540056,1.5477403968378876,0.0057033855908799,-1.0000000826903709e-10
C,C,14,4.8759,4.44016,4.4066,78.08143,97.50575,64.31875,45.10557,13.614096196568548,1,P1,triclinic,0.01,1.4560614583770066,1.6117479721804495,0.1556865138034431,4.0,4.0,0.0,0.0,8101,validation,huggingface,C-136208-4716-43,0.4185124761904717,5.818652825446677,0.1856149633913736,0.0252809555642379,-1.0000000826903709e-10
C,C,8,2.43172,3.1981300000000004,8.40233,75.81646000000002,90.03007999999998,112.95075,37.16436999999996,15.298291845669125,12,C2/m,monoclinic,0.01,1.397622544185592,1.404392373620147,0.0067698294345548,3.0,3.0,0.0,0.0,8102,validation,huggingface,C-102901-5226-43,0.0918765833333452,7.25077973456648,2.7704752191864195,0.0015348094512617,-1.0000000826903709e-10
C,C,6,2.49116,4.35368,3.59376,84.28394,69.66072,73.37806999999998,42.67727000000002,6.205689635306909,69,Fmmm,orthorhombic,0.01,1.5150130720307118,1.5685774761213136,0.0535644040906018,4.0,4.0,0.0,0.0,8103,validation,huggingface,C-130501-2246-46,0.3592283333333341,5.8365905568692105,1.1902567478604344,0.0121760873145354,-1.0000000826903709e-10
C,C,6,2.52252,4.8206,4.18853,74.85000000000001,107.63948,58.48614999999999,64.30333000000002,20.436827965388048,5,C2,monoclinic,0.01,1.3545928721072589,1.5751801542964008,0.2205872821891419,3.0,4.0,0.0,0.0,8104,validation,huggingface,C-176633-3584-24,0.3178100000000086,5.904817751739304,1.5714801071943925,0.0440285276748364,0.6365141680948128
C,C,6,3.64131,3.59916,5.1463,64.11597,83.67226,48.40824,73.80353,14.425025965227544,2,P-1,triclinic,0.01,1.3670791909611777,1.436959939770546,0.0698807488093682,3.0,3.0,0.0,0.0,8105,validation,huggingface,C-92116-7433-5,0.4268103333333215,7.2892918883401725,0.424885549431386,0.0165856711152893,-1.0000000826903709e-10
C,C,6,3.5939100000000006,2.49183,4.35117,73.37307,95.69879,110.29372,42.61944,15.18253437943964,69,Fmmm,orthorhombic,0.01,1.5132752525153128,1.569302143820769,0.0560268913054562,4.0,4.0,0.0,0.0,8106,validation,huggingface,C-40095-5757-29,0.3606008333333363,5.836604138495958,0.517358531515814,0.0122536575421241,-1.0000000826903709e-10
C,C,8,2.4291200000000006,4.16302,6.39276,94.89631,100.89288000000002,90.00856,15.797750000000036,4.45118428298458,1,P1,triclinic,0.01,1.3816336371005058,1.4994887098855827,0.1178550727850769,3.0,4.0,0.0,0.0,8107,validation,huggingface,C-90835-6350-65,0.2643840833333399,7.905177903538504,2.345516071663812,0.0324131393464437,0.5623351444188083
C,C,6,2.4717899999999995,3.23897,5.95527,70.01278,101.73859,67.29613,54.42967999999999,15.635395237978472,2,P-1,triclinic,0.01,1.327543999989265,1.57449447299592,0.2469504730066549,3.0,4.0,0.0,0.0,8108,validation,huggingface,C-157721-7325-44,0.3199623333333363,6.3527363571447575,1.7196687420856958,0.045629353092785,0.6365141680948128
C,C,8,2.5271099999999995,4.70923,4.29564,68.47291,94.89034,101.65063000000002,38.06806000000002,14.315272470288512,2,P-1,triclinic,0.01,1.3013589974222075,1.5910279459983117,0.2896689485761039,3.0,4.0,0.0,0.0,8109,validation,huggingface,C-34635-9264-24,0.4855928333333281,5.821504518872006,1.5633074935400522,0.0462124207363235,0.5623351444188083
C,C,16,2.49959,5.84514,6.63758,94.96864,88.24476,89.99196,6.731920000000002,2.8485983671662525,1,P1,triclinic,0.01,1.3583918186922572,1.7109807540259878,0.3525889353337306,3.0,4.0,0.0,0.0,8110,validation,huggingface,C-106835-1204-37,0.4615959583333335,6.03549519977714,2.9939070007481225,0.0414982396071376,0.5623351444188083
C,C,16,2.44395,7.206310000000001,6.93612,89.88260999999999,69.55693,80.27123000000002,30.289230000000003,8.301995191631143,1,P1,triclinic,0.01,1.3560114402749892,1.5939804429583346,0.2379690026833454,3.0,4.0,0.0,0.0,8111,validation,huggingface,C-47646-615-15,0.4354478333333418,7.037713499642143,3.786710039076086,0.0401296411409512,0.5623351444188083
C,C,8,2.476,5.39259,4.79571,56.61466,90.00116000000001,62.69312000000001,60.693380000000005,14.519470096173931,65,Cmmm,orthorhombic,0.01,1.5079869946415996,1.54866632884228,0.0406793342006803,4.0,4.0,0.0,0.0,8112,validation,huggingface,C-90809-799-48,0.1499290833333191,5.584172864917564,2.114822294022617,0.0113576561342321,-1.0000000826903709e-10
C,C,12,3.59622,3.79662,7.05273,90.77505,102.25818,101.35828,24.391509999999982,5.214049949040467,1,P1,triclinic,0.01,1.3670450341838143,1.453100163030829,0.0860551288470141,3.0,3.0,0.0,0.0,8113,validation,huggingface,C-170908-5383-49,0.4413811666666731,7.675158117328984,1.016876053189182,0.0231111662869643,-1.0000000826903709e-10
C,C,8,2.47567,4.18432,4.79355,115.90448,90.00164000000001,89.997,25.90912,12.21180968273289,65,Cmmm,orthorhombic,0.01,1.5068621225677012,1.549003877957456,0.0421417553897547,4.0,4.0,0.0,0.0,8114,validation,huggingface,C-90833-5103-25,0.1523065833333419,5.58338391539577,1.6264405191321945,0.0118050602815775,-1.0000000826903709e-10
C,C,8,3.32339,3.32377,5.44403,93.65019,127.20751,83.45408999999998,47.40361000000003,18.69169733238324,12,C2/m,monoclinic,0.01,1.4813211037285765,1.5708165165078694,0.089495412779293,4.0,4.0,0.0,0.0,8115,validation,huggingface,C-106869-4718-2,0.3679140833333179,5.947733876322753,0.638209779773063,0.0196502791627357,-1.0000000826903709e-10
C,C,6,2.4817200000000006,3.69,4.84471,57.317710000000005,75.12627,70.3192,67.23682,7.522495696085323,2,P-1,triclinic,0.01,1.491411754664174,1.570698453191231,0.079286698527057,4.0,4.0,0.0,0.0,8116,validation,huggingface,C-126165-3752-4,0.244977166666672,5.833852137280029,1.4390301887400667,0.0157591566871471,-1.0000000826903709e-10
C,C,16,4.25363,4.98816,4.8858,97.42979,88.83194000000002,120.04235,38.64019999999998,13.162828920631,1,P1,triclinic,0.01,1.419842066592761,1.6474064043433412,0.2275643377505805,4.0,4.0,0.0,0.0,8117,validation,huggingface,C-80164-8806-41,0.3359015833333387,5.554164050683495,0.321302040845113,0.0305834004056535,-1.0000000826903709e-10
C,C,6,2.48342,3.74713,3.84627,89.96566000000001,90.00301000000002,90.00072,0.0380700000000047,0.0185242748505717,51,Pmma,orthorhombic,0.01,1.5087401786077903,1.5770917211862965,0.0683515425785057,4.0,4.0,0.0,0.0,8118,validation,huggingface,C-193926-6320-8,0.3877026666666552,5.965369827992024,1.0576382569198923,0.0150441656384001,-1.0000000826903709e-10
C,C,8,2.47267,4.06622,5.24487,108.99627,90.06569,89.97916000000001,19.08280000000001,8.94442606896981,10,P2/m,monoclinic,0.01,1.322981904006992,1.6149224687233106,0.2919405647163187,3.0,4.0,0.0,0.0,8119,validation,huggingface,C-13665-1988-16,0.3714040833333456,6.232772671382054,1.7656015562125156,0.0598290756814526,0.6931471803599453
C,C,18,3.33502,5.29435,6.94443,110.30992,98.16975,105.7186,44.19827000000001,5.0049873270324685,1,P1,triclinic,0.01,1.4135194954899737,1.672937507271688,0.2594180117817142,3.0,4.0,0.0,0.0,8120,validation,huggingface,C-142855-9438-3,0.4598620000000153,5.935481986028565,1.6697770927910476,0.0360875476648533,0.3488320956430319
C,C,8,2.99162,4.244740000000001,4.84725,85.61569,108.96655,106.04026,39.391120000000015,10.386898240832055,1,P1,triclinic,0.01,1.3621222753575637,1.4477125970498383,0.0855903216922746,3.0,3.0,0.0,0.0,8121,validation,huggingface,C-13640-2755-30,0.4366253333333247,6.992417189084486,1.0391526998749845,0.0227920954275064,-1.0000000826903709e-10
C,C,6,3.26792,3.276,3.63466,75.39012,104.5655,99.20042,38.37580000000003,12.679455244347936,8,Cm,monoclinic,0.01,1.3440327556373044,1.5688471993902855,0.2248144437529813,3.0,4.0,0.0,0.0,8122,validation,huggingface,C-126149-3704-40,0.3537123333333341,6.041581434833316,0.114696810203432,0.0396338113437936,0.6365141680948128
C,C,10,2.48771,4.30363,5.56016,104.97964,77.06501,106.7914,44.70603,13.606237559649696,2,P-1,triclinic,0.01,1.518605497134667,1.5263733427221449,0.0077678455874778,4.0,4.0,0.0,0.0,8123,test,huggingface,C-13927-8536-14,0.0095913333333328,5.433243883248435,1.9650079792258752,0.0012333114943466,-1.0000000826903709e-10
C,C,6,2.46118,3.39244,6.05929,109.90329,101.73976,111.21257,52.85562,4.191148947158371,12,C2/m,monoclinic,0.01,1.400395486559786,1.5909058266384013,0.1905103400786154,3.0,4.0,0.0,0.0,8124,test,huggingface,C-72728-4135-43,0.3968758333333255,6.858728543168403,1.8403245597640152,0.0401493842290542,0.6365141680948128
C,C,6,2.48213,3.84597,4.48941,89.94619,56.43797,89.99924,33.6166,15.808445232019356,51,Pmma,orthorhombic,0.01,1.5078259661670124,1.5773853806958684,0.069559414528856,4.0,4.0,0.0,0.0,8125,test,huggingface,C-92152-5470-22,0.397436666666664,5.952003561767789,1.3581560998013806,0.0155314824635329,-1.0000000826903709e-10
C,C,6,2.48146,3.68944,4.84116,111.46932,104.8428,109.66017,55.97229,2.796641731112507,12,C2/m,monoclinic,0.01,1.4931303960271411,1.5739782084627525,0.0808478124356113,4.0,4.0,0.0,0.0,8126,test,huggingface,C-170380-2255-20,0.2429171666666718,5.835884559097029,1.4377342371023507,0.0159087598581014,-1.0000000826903709e-10
C,C,10,3.3980299999999994,3.31211,5.33433,81.62724,81.1378,92.59687,19.83183,5.2902700951358685,1,P1,triclinic,0.01,1.488337378272792,1.6402998921321927,0.1519625138594007,4.0,4.0,0.0,0.0,8127,test,huggingface,C-193944-7687-47,0.2506133333333196,5.854595641694695,0.595115405102368,0.0250141510030374,-1.0000000826903709e-10
C,C,12,4.96269,3.97234,4.25525,94.59596,68.60786,117.86036,53.84845999999999,20.11749488828069,1,P1,triclinic,0.01,1.4226239955042508,1.6125447280720262,0.1899207325677754,4.0,4.0,0.0,0.0,8128,test,huggingface,C-145323-1843-37,0.4674870000000055,5.719686028911167,0.3421108310210792,0.0340472664703418,-1.0000000826903709e-10
C,C,8,3.39359,3.3567500000000003,5.73051,108.2709,126.91852,87.89646,57.29296,15.93588788315926,5,C2,monoclinic,0.01,1.3805476933616845,1.5661609491085238,0.1856132557468393,3.0,4.0,0.0,0.0,8129,test,huggingface,C-34623-4-17,0.3562440833333369,6.070031846243669,0.6994834378932042,0.0295616573421451,0.5623351444188083
C,C,8,2.4758000000000004,4.18437,5.3928,112.80279,117.33662,90.00369000000002,50.14310000000002,11.960321612471605,65,Cmmm,orthorhombic,0.01,1.506781453586528,1.5487671042388744,0.0419856506523463,4.0,4.0,0.0,0.0,8130,test,huggingface,C-73665-9416-19,0.1518678333333412,5.5819268222390415,1.8683132724775824,0.0117731359063155,-1.0000000826903709e-10
C,C,12,2.4327200000000007,5.94168,6.42147,98.26568,79.09600999999999,114.21849000000002,43.38816000000001,14.35872555531383,8,Cm,monoclinic,0.01,1.3847517765700217,1.5797517136916173,0.1949999371215958,3.0,4.0,0.0,0.0,8131,test,huggingface,C-134173-4385-29,0.3436228333333133,6.907841815967159,3.0820275247459628,0.0395001750104114,0.6931471803599453
C,C,6,2.46048,3.39136,6.02985,61.36061000000001,78.19894,68.79017,61.65028,6.890030413538739,1,P1,triclinic,0.01,1.4002103688188128,1.5906494640711626,0.1904390952523498,3.0,4.0,0.0,0.0,8132,test,huggingface,C-170378-1288-38,0.4025496666666583,6.856394883085301,1.8290130381063865,0.0403018602718145,0.6365141680948128
C,C,6,2.4315799999999994,4.61919,4.02212,84.22965,91.43712,73.21275,23.994719999999987,7.494052243893151,2,P-1,triclinic,0.01,1.398659388530895,1.408447825365786,0.0097884368348908,3.0,3.0,0.0,0.0,8133,test,huggingface,C-96676-423-51,0.105376833333338,7.160377854582834,1.5537839594008842,0.0028358119664492,-1.0000000826903709e-10
C,C,6,2.48109,3.68943,4.84299,57.37235,75.19026,70.32609000000001,67.1113,7.519880662059886,2,P-1,triclinic,0.01,1.4929488129222976,1.5713947940610966,0.0784459811387989,4.0,4.0,0.0,0.0,8134,test,huggingface,C-176687-5509-13,0.2457678333333319,5.833770244422431,1.4389804481095003,0.0155108377675871,-1.0000000826903709e-10
C,C,10,2.48679,2.51547,10.79912,110.22983999999998,102.73381000000002,90.1535,33.117149999999995,8.283276949859072,1,P1,triclinic,0.01,1.3475105240530767,1.5470280740900566,0.1995175500369799,3.0,4.0,0.0,0.0,8135,test,huggingface,C-157685-398-45,0.3994313333333252,6.159698856452464,3.3541272081679594,0.0408433870771528,0.6730116668092565
C,C,6,2.6110100000000003,4.67002,3.67694,66.61217000000002,90.70358000000002,106.30151,40.39291999999999,16.32630857681551,2,P-1,triclinic,0.01,1.377354930185139,1.5691007092628693,0.1917457790777299,3.0,4.0,0.0,0.0,8136,test,huggingface,C-176654-3153-46,0.4646804999999858,6.540952601368365,1.1968318773195046,0.0472103700769293,0.6365141680948128
C,C,6,2.4535,3.41332,6.72471,95.04477,57.024440000000006,68.66646999999999,59.353860000000005,15.905614196530314,2,P-1,triclinic,0.01,1.397878992774001,1.5942230581386077,0.1963440653646067,3.0,4.0,0.0,0.0,8137,test,huggingface,C-136247-3248-35,0.4401864999999816,6.825798442825395,2.132068473609129,0.041433241656281,0.6365141680948128
C,C,6,3.37277,3.40857,4.27761,76.79826,102.76194,114.87932,50.843,15.885390590554865,2,P-1,triclinic,0.01,1.398944267326196,1.4426089793626309,0.0436647120364346,3.0,3.0,0.0,0.0,8138,test,huggingface,C-53804-8031-29,0.4493358333333503,7.16633733201741,0.2788924237347938,0.0113440480865275,-1.0000000826903709e-10
